id,x,y,r1,r2,theta,r,vx,vy,v,angle
../../data/extracted_images/h2/007.jpg,869.0000000000001,485.63660427301954,10.294384571752696,9.980714690867838,0.8862128946870865,10.0,0.0,0.09094346757421233,0.09094346757421233,90.0
../../data/extracted_images/h2/008.jpg,869.0000000000001,485.7124220079411,10.480431083380601,10.08621667612025,0.9781092834184156,10.0,0.0,0.0879183210436817,0.0879183210436817,90.0
../../data/extracted_images/h2/009.jpg,869.0000000000001,485.78218944980154,10.544526375496314,10.099262620533183,1.009550009453583,10.0,0.0,0.08413688788050422,0.08413688788050422,90.0
../../data/extracted_images/h2/010.jpg,869.0000000000001,485.8451503119683,10.578559273964833,10.111741349971641,1.0248704859141615,10.0,0.0,0.07959916808471235,0.07959916808471235,90.0
../../data/extracted_images/h2/011.jpg,869.0000000000001,485.9005483078087,10.698808848553604,10.239931934203065,1.082144072603517,10.0,0.0,0.07430516165625736,0.07430516165625736,90.0
../../data/extracted_images/h2/012.jpg,869.0000000000001,485.9476271506902,10.694838343732275,10.273397617697109,1.0779542446587258,10.0,0.0,0.06825486859520424,0.06825486859520424,90.0
../../data/extracted_images/h2/013.jpg,869.0000000000001,485.98563055398006,10.775950085082247,10.421440726035168,1.1147854036679905,10.0,0.0,0.06144828890150426,0.06144828890150426,90.0
../../data/extracted_images/h2/014.jpg,869.0000000000001,486.01380223104564,10.731707317073171,10.473624503686898,1.089139723955379,10.0,0.0,0.053885422575157396,0.053885422575157396,90.0
../../data/extracted_images/h2/015.jpg,869.0000000000001,486.0313858952544,10.771412365286444,10.639251276233693,1.1044431839667235,10.0,0.0,0.04556626961618804,0.04556626961618804,90.0
../../data/extracted_images/h2/016.jpg,869.0000000000001,486.03762525997365,10.684628474191719,10.707884288145209,1.056806579693704,10.0,0.0,0.03649083002458805,0.03649083002458805,90.0
../../data/extracted_images/h2/017.jpg,869.0000000000001,486.0709018718095,10.563244469654,10.771412365286444,0.9900850822461715,10.0,0.0,0.032250222834453064,0.032250222834453064,90.0
../../data/extracted_images/h2/018.jpg,869.0000000000001,486.06069200226887,10.406125921724335,10.828701077708452,0.9062072225373418,10.0,0.0,0.02287767063716371,0.02287767063716371,90.0
../../data/extracted_images/h2/019.jpg,869.0000000000001,486.0763849498961,10.329551900170166,10.996029495178675,0.8641066364152015,10.0,0.0,0.01839397131513059,0.01839397131513059,90.0
../../data/extracted_images/h2/020.jpg,869.0000000000001,486.08659481943664,10.030062393647192,11.155984117980715,0.7061618453393839,10.0,0.0,0.014423466493797475,0.014423466493797475,90.0
../../data/extracted_images/h2/021.jpg,869.0000000000001,486.05180563433555,9.808848553601816,11.191151446398187,0.5912894687086406,10.0,0.0,0.005429057612843735,0.005429057612843735,90.0
../../data/extracted_images/h2/022.jpg,869.0000000000001,486.04140669313676,9.57175269427113,11.428247305728872,0.46645301569294767,10.0,0.0,0.001431542554623125,0.001431542554623125,90.0
../../data/extracted_images/h2/023.jpg,869.0000000000001,486.063149933825,9.552467385138968,11.447532614861036,0.454280582340707,10.0,0.0,0.0036463819787643714,0.0036463819787643714,90.0
