id,x,y,r1,r2,theta,Region,time,vx,vy,v,angle,vx_using_curve,vy_using_curve,v_using_curve,angle_using_curve
../../data/extracted_images/ref/007.jpg,870.0,404.0,11.0,10.0,100.26761414789408,O,7,0.14285714285714285,0.14285714285714285,0.20203050891044214,-45.0,,,,
../../data/extracted_images/ref/008.jpg,870.0,405.0,11.0,10.0,87.66254265501594,O,8,0.14285714285714285,0.2857142857142857,0.3194382824999699,-63.43494882292201,,,,
../../data/extracted_images/ref/009.jpg,870.0,405.0,11.0,10.0,76.2033867523995,O,9,0.14285714285714285,0.2857142857142857,0.3194382824999699,-63.43494882292201,,,,
../../data/extracted_images/ref/010.jpg,871.0,406.0,10.0,11.0,128.91550390443524,O,10,0.2857142857142857,0.42857142857142855,0.5150787536377127,-56.309932474020215,,,,
../../data/extracted_images/ref/011.jpg,870.0,406.0,11.0,10.0,29.79380534680281,O,11,0.14285714285714285,0.42857142857142855,0.4517539514526256,-71.56505117707799,,,,
../../data/extracted_images/ref/012.jpg,870.0,406.0,9.0,11.0,96.82986737710912,O,12,0.14285714285714285,0.42857142857142855,0.4517539514526256,-71.56505117707799,,,,
../../data/extracted_images/ref/013.jpg,870.0,407.0,9.0,11.0,97.40282517223994,O,13,0.14285714285714285,0.42857142857142855,0.4517539514526256,-71.56505117707799,,,,
../../data/extracted_images/ref/014.jpg,869.0,407.0,9.0,10.0,87.66254265501594,O,14,-0.14285714285714285,0.42857142857142855,0.4517539514526256,71.56505117707799,,,,
../../data/extracted_images/ref/015.jpg,870.0,408.0,9.0,11.0,96.82986737710912,O,15,0.0,0.42857142857142855,0.42857142857142855,90.0,,,,
../../data/extracted_images/ref/016.jpg,870.0,409.0,11.0,9.0,8.594366926962348,O,16,0.0,0.5714285714285714,0.5714285714285714,90.0,,,,
../../data/extracted_images/ref/017.jpg,870.0,410.0,11.0,10.0,46.40958140559668,O,17,-0.14285714285714285,0.5714285714285714,0.5890150893739515,75.96375653207353,,,,
../../data/extracted_images/ref/018.jpg,870.0,411.0,10.0,11.0,-40.680003454288446,I,18,0.0,0.7142857142857143,0.7142857142857143,90.0,-0.06867792661852179,1.0583566807238065,1.0605826329133117,-86.28721946939137
../../data/extracted_images/ref/019.jpg,870.0,412.0,10.0,11.0,-18.90760723931717,I,19,0.0,0.8571428571428571,0.8571428571428571,90.0,-0.06867792661852179,1.144524203342265,1.146582883894952,-86.56604668584161
../../data/extracted_images/ref/020.jpg,869.0,413.0,10.0,11.0,10.313240312354818,I,20,-0.14285714285714285,0.8571428571428571,0.8689660757568884,80.53767779197439,-0.06867792661852179,1.2306917259607235,1.2326064992335566,-86.80596023527474
